X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36
-0.966380058707723,1.9281056000234,-0.28306131141721,0.557843951315275,0.333916911370785,0.594024662422514,0.340458911206098,0.107319801271351,-0.121428599838066,-0.666195080367421,0.452289842683777,0.0845017421853773,0.0419576776700326,0.211444112694263,0.107132885808934,0.0442101568562509,0.0743062198285336,-0.204325582488566,0.350027978028745,-0.12836305904967,0.0228927954718879,0.0648510365255258,0.0507083663980814,0.0193051529512403,-0.0383417003223786,0.487567401331471,1.23026667801378,-0.0317387992365467,0.0461164172531767,0.115489002408403,0.17822807715945,0.0470444479105602,0.090909,0.066667,-0.33333,-0.3617
0.27253801781378,-0.203015214519242,-0.651251424335421,-0.0993923845773007,0.157542886014876,0.152492029102637,0.183267801329067,0.0592456849316652,0.189346163596759,-0.10160557503243,-0.0679144998971693,-0.160193364747531,0.109453137247298,0.128407721413751,0.16913999304267,0.045791054556299,-0.153778992057081,-0.110778771454806,0.752482187692958,-0.122480874595202,0.115508931622068,0.140000680267654,0.144870696910717,0.0502202671567038,-0.286715772330554,-0.0430364052074613,0.437351578704412,-0.107609580347296,0.0806843059959629,0.107181489790738,0.0842005685160001,0.0376011530160459,0.77273,0.6,-1,-0.61702
0.15815178816137,-0.476360794896363,-0.436367134291099,-0.134766619106516,0.130525490862754,0.129276923774405,0.192722896151927,0.0605678986860853,0.16153124818901,-0.198848691171753,-0.0427001467872189,-0.253533343939596,0.133314619484611,0.143186179059364,0.203411344573833,0.0541319708394389,-0.409659644497103,-0.167427760037169,0.666486866298101,-0.0932089943603635,0.111175267155694,0.120560719242972,0.164113788455904,0.0572588074087737,-0.192200492039196,-0.0184140529342405,0.341355484349519,-0.164025258176053,0.0848859424938016,0.08771930656521,0.0840543821335302,0.0357521394942096,0.5,0.33333,-0.68889,-0.57447
0.122368352054127,-0.665314315246001,-0.0527862429618101,-0.126577709109791,0.12780537371006,0.107959176512213,0.144716461565701,0.0518022185590449,0.125032467222634,-0.0905978902763142,-0.18414268014232,-0.236279850039347,0.130587859777758,0.1394115390055,0.144472631365733,0.0455315533516982,-0.588617990388188,-0.0784460460353698,0.528268605741154,-0.11860938968962,0.0955138226645343,0.120712347421476,0.117645306946364,0.0487435455069813,-0.0426240412095594,-0.145524005789269,0.48214982005093,-0.153311987802926,0.116856212440443,0.114173618125948,0.107374663111856,0.0445842445286248,0.86364,-0.68889,-0.95556,-0.53191
0.529885913509604,-0.170822607215387,-0.23348870256853,-0.0198060723610123,0.192334629117863,0.195045212699443,0.206351015590555,0.0811520838034811,0.211925911823152,-0.412344352122776,0.190213032975826,-0.26217171357112,0.0769235237468379,0.112141531537832,0.129577742088072,0.0386129344996516,-0.0738935696891498,-0.445984397540683,0.718124564235461,-0.141376480558419,0.0843716604733041,0.121290307784543,0.101080936987122,0.0501846368959035,-0.089481164278453,0.182265444400899,0.636215485639499,-0.0687844254177641,0.0790810387053505,0.124163651547205,0.0895516747608034,0.0494723129365125,0.86364,-0.11111,-0.64444,-0.3617
0.231811410737063,-0.280611098609116,-0.353867688738226,-0.1191938819032,0.13782057131281,0.145350492946291,0.133820452086773,0.0539389515200537,0.203983278891025,-0.581052432675591,0.208686402424466,-0.24837989467356,0.121275704011436,0.11782611000021,0.130104773991707,0.0411964524922648,-0.218720222391292,-0.514682805966598,0.378073770334029,-0.169166255432017,0.113292354790931,0.104367643091678,0.114729324849576,0.0442711738760325,-0.308792234857206,0.206947343018494,0.423270415720344,-0.115349239665642,0.11677448318839,0.129020563768408,0.128444586307826,0.0502283014600295,0.72727,-0.11111,-0.51111,-0.48936
0.0638165353646933,-0.244695165848768,-0.0799424823261631,-0.076775569764554,0.0621186339861485,0.05439179517124,0.0893514991638177,0.0300745486181585,0.295033864588717,-0.211611694201391,-0.425390191614971,-0.327611570101987,0.28718419988129,0.133776994075256,0.18481592095235,0.0522070762742961,-1.09930182681423,-0.205632889753442,0.171170693685318,-0.154641609046219,0.244357094624436,0.129997304629317,0.189357640364513,0.0641098893794545,-0.179446913148082,-0.206541434372257,0.0855256164184139,-0.194315478421947,0.200567335958906,0.0897344277342395,0.0946127433793323,0.0398037056575885,0.13636,0.15556,-0.86667,-0.23404
0.526023591412331,-0.247013086733311,0.0762994066821761,0.125582404022782,0.107856412627302,0.0860986563705858,0.115702584863819,0.0514440034640569,0.546206944299069,-0.0704975699013222,-0.169820161527769,-0.332169691328943,0.111994827848014,0.0932041699344766,0.116251489408045,0.0339923092814254,-0.495630823739634,-0.136226154302222,0.399299410548009,0.0518673328855175,0.172756628177767,0.180103309275436,0.156066498119994,0.0761637103848602,0.0958945100474272,-0.205546382638751,0.250111066364022,-0.202508396926823,0.145417155508872,0.140708105028409,0.0977561129251837,0.0544704136307173,-0.045455,0.2,-0.42222,-0.31915
0.526388018648915,-0.310488724971916,0.0597429114915759,0.0512007159828874,0.130250730752852,0.0724655445986806,0.106151875065939,0.058299828467849,0.423106203737195,-0.016053066283041,-0.208894924916665,-0.324898370851778,0.104694427438311,0.0746715045541247,0.0913349241484948,0.0302826494718078,-0.784607715162424,-0.0504686097737451,0.348613838877692,-0.0591298685302973,0.18312106302963,0.234756834495961,0.162791258775321,0.0929723379614447,0.0925016505988924,-0.402390380667961,0.213599868835239,-0.19480037500148,0.164357970052252,0.175936753423061,0.0997441513907635,0.0683230338909126,0,-0.37778,-0.64444,-0.10638
0.153189959523501,-0.275697115075855,-0.196014927555539,-0.110079295300489,0.128996460299552,0.100484438015043,0.0899103413632527,0.0509496069808146,0.163198614597981,-0.0954461616622824,-0.299859576171171,-0.28532886155792,0.137424434828582,0.109833750656845,0.0878715947431313,0.0389864886860116,-0.436678296068834,-0.141906303455553,-0.0286802648529945,-0.039338709349427,0.159157897469367,0.163297311059194,0.117879671094738,0.0665764735080323,-0.405798876002956,-0.582711313238189,-0.037486549373751,-0.157184715207429,0.186136412778625,0.17075917008525,0.154074661907907,0.0733550444244485,0.090909,-0.33333,-0.2,-0.021277
