"Label","X5","X12","X15","X17","X18","X19","X20","X21","X23","X27","X28","X34","X35"
"1",0.33391691137078505,0.0845017421853773,0.10713288580893401,0.0743062198285336,-0.20432558248856603,0.350027978028745,-0.12836305904967,0.0228927954718879,0.0507083663980814,1.23026667801378,-0.0317387992365467,0.06666699999999999,-0.33332999999999996
"1",0.157542886014876,-0.16019336474753101,0.16913999304267,-0.153778992057081,-0.11077877145480601,0.752482187692958,-0.12248087459520202,0.115508931622068,0.14487069691071702,0.43735157870441205,-0.10760958034729601,0.6,-1.0
"1",0.130525490862754,-0.25353334393959504,0.203411344573833,-0.409659644497103,-0.16742776003716903,0.666486866298101,-0.09320899436036349,0.11117526715569401,0.16411378845590402,0.341355484349519,-0.164025258176053,0.33332999999999996,-0.68889
"1",0.12780537371006,-0.236279850039347,0.14447263136573302,-0.5886179903881881,-0.0784460460353698,0.5282686057411541,-0.11860938968962,0.0955138226645343,0.117645306946364,0.48214982005093,-0.15331198780292601,-0.68889,-0.95556
"1",0.192334629117863,-0.26217171357112,0.12957774208807202,-0.0738935696891498,-0.44598439754068303,0.718124564235461,-0.141376480558419,0.08437166047330409,0.101080936987122,0.636215485639499,-0.0687844254177641,-0.11111,-0.64444
"1",0.13782057131281,-0.24837989467356,0.130104773991707,-0.21872022239129202,-0.514682805966598,0.378073770334029,-0.16916625543201702,0.11329235479093101,0.11472932484957601,0.423270415720344,-0.115349239665642,-0.11111,-0.51111
"1",0.062118633986148496,-0.32761157010198705,0.18481592095235,-1.09930182681423,-0.20563288975344202,0.171170693685318,-0.15464160904621901,0.24435709462443603,0.18935764036451302,0.0855256164184139,-0.19431547842194702,0.15556,-0.8666699999999999
"1",0.10785641262730201,-0.33216969132894303,0.11625148940804501,-0.495630823739634,-0.136226154302222,0.39929941054800905,0.0518673328855175,0.17275662817776702,0.156066498119994,0.250111066364022,-0.20250839692682301,0.19999999999999998,-0.42222
"1",0.130250730752852,-0.32489837085177803,0.0913349241484948,-0.7846077151624241,-0.0504686097737451,0.34861383887769204,-0.0591298685302973,0.18312106302963,0.16279125877532,0.21359986883523902,-0.19480037500148,-0.37778,-0.64444
"1",0.128996460299552,-0.28532886155792,0.0878715947431313,-0.436678296068834,-0.14190630345555202,-0.0286802648529945,-0.039338709349427,0.159157897469367,0.11787967109473801,-0.037486549373751,-0.15718471520742902,-0.33332999999999996,-0.19999999999999998
"1",0.06875847940701049,0.45986874364385205,0.0644853655706653,-0.00562697955097701,0.6157338304509791,0.0157470637896464,-0.5745187418495751,0.126567198412246,0.0823565025918688,0.0185680706595192,-0.279609075280532,0.19999999999999998,-0.6
"1",0.163847085993154,-0.149602525015818,0.19791778846266803,-0.27957303147656204,0.15457358198416,0.502237439850975,-0.252196265813525,0.102255579531559,0.18662913052239802,0.247579021219296,-0.20442468627188,0.19999999999999998,-0.51111
"1",0.24512347789944103,-0.0825985040741659,0.139710193292888,-0.11886497696706,-0.12267383063164801,0.28906200636941604,-0.43041608696652106,0.0727809890229686,0.12722868237318402,0.323728931984325,-0.25003796485768703,0.6,-0.68889
"1",0.16195827770651802,-0.126614395409931,0.160137034067231,-0.33004960856604504,-0.157232936655976,0.517114723591871,-0.19485796153677,0.10296642454092801,0.155319628984832,0.314836551198987,-0.22734668451202103,0.6,-0.51111
"1",0.126021593462527,-0.19456199694994203,0.19171113261555803,-0.42957353857665903,-0.06935527596271569,0.500264495661056,-0.18515524014101,0.11589553453720101,0.165776573479422,0.28395601773414203,-0.197241945661033,0.19999999999999998,-0.8666699999999999
"1",0.21353396059154803,-0.241812449931527,0.12695937519000902,-0.24914808924963,-0.10634646111686301,0.578495890441016,-0.16707493993162,0.0993932782194334,0.149934781918919,0.38473023429395403,-0.20236326983163502,-0.06666699999999999,-0.6
"1",0.189518065129494,-0.153038238218898,0.106297285587716,-0.31667479232712,-0.44743481640133104,0.45621587958457,-0.132466590760897,0.08958383737456439,0.0908940791261776,0.6972936085087781,-0.16619610484462102,0.15556,-0.82222
"1",0.13606611817924,-0.24141888283793803,0.156655447347715,-0.054782474475355,-0.358166072444206,0.7723459980821981,-0.12122124069063901,0.164356257984677,0.16149948250724702,0.385219424055243,-0.11389404002832601,0.11111,-0.8666699999999999
"1",0.14165793928428602,-0.253795031997243,0.11706661075513101,-0.43015938872632503,-0.223295981811506,0.6165008032066001,-0.0624154501120648,0.147675408384182,0.136564581520385,0.42720094034606,-0.215004630976101,-0.06666699999999999,-0.5555599999999999
"1",0.157162983460568,-0.263141733543245,0.121964381571783,-0.339536386318804,-0.39875276501313606,0.363747164093481,-0.15628331152723,0.121934395643049,0.156361617485199,0.22744869012361102,-0.202831852405696,0.46667,-1.0
"1",0.125430820851269,-0.261440472866528,0.139417051738661,-0.25978076055703,-0.5350193018481431,0.464764985763703,-0.143881105695596,0.17658733181420302,0.163297259824695,0.280660230834661,-0.125367985816061,-0.022222,-0.6
"1",0.10828227391843201,-0.22354968439862402,0.12491886135582501,-0.29068438852800105,-0.512881346791211,0.46196232181052105,-0.110982138898134,0.155016296658017,0.12691645501891,0.38626123548387803,-0.13788081054682502,0.19999999999999998,-0.42222
"1",0.102121986983338,-0.0570184643282595,0.16699742801262502,-0.6518074604467571,0.20062001899020201,0.16160199992302,-0.24051854934711,0.12084128717707102,0.151655908399408,0.127437428221188,-0.27629480557082703,0.46667,-0.6
"1",0.133710759227946,-0.24395552889541702,0.12497550953447101,-0.25422633200182404,-0.514982410656821,0.523360034198676,-0.0781671325183806,0.17708763014807902,0.16252976331645702,0.303084102444222,-0.150492413239973,-0.46667,-0.7777799999999999
"1",0.174239517902313,-0.325467191419268,0.0992308546601882,-0.361833495726863,-0.5974269568035261,0.182863967903916,-0.16064972295113902,0.0968156113739623,0.109282594195637,0.24381850865780702,-0.127859538774057,-0.022222,-0.33332999999999996
"1",0.16830192741108702,-0.21679415031152402,0.12812324343144102,-0.295580601888543,-0.0417105003264029,0.325231510158833,-0.25385143041721203,0.140322185120062,0.17465732535335401,0.192212096790103,-0.296104113230219,0.19999999999999998,-0.37778
"1",0.141478561010007,-0.202035071525792,0.17735184351257702,-0.0628238099629256,-0.0501331252501684,0.9180894644767631,-0.0594242686415086,0.13198750237452,0.1429615154802,0.46675126595064304,-0.134569810169892,0.11111,-0.7333299999999999
"2",0.12499718148888501,-0.061448490670634195,0.5207627703747251,1.0933158706553499E-15,8.326672684688671E-16,-7.4593109467002705E-16,-0.2,1.03263096348842E-15,2.85989573223104E-15,0.0176574826521051,-0.0882874132605273,-0.06666699999999999,-0.19999999999999998
"2",0.23098707793779402,-0.158804412046874,0.162362996841265,-0.510289905637752,-0.198450878696546,0.0536054850232498,-0.38817809943972,0.18877035235060802,0.24845558830056702,0.0289012799272771,-0.514828670325973,0.19999999999999998,-0.8666699999999999
