X5,X12,X15,X17,X18,X19,X20,X21,X23,X27,X28,X34,X35
0.170360991173304,0.0455423889697136,0.336628201756769,0.0150573638005792,-0.0672998072534011,0.261944280659159,-0.203922513869528,0.183022635633517,0.240855655638512,0.186719205101149,-0.0340103444516565,-0.1,-0.14286
0.197260655237785,-0.0439077550712003,0.270501047205864,-0.329420522444699,-0.249160232901198,0.246151023400088,-0.224360265627545,0.0846615111504321,0.128123777777129,0.583661702841006,-0.0392148563604179,0.05,-0.14286
0.16603074783852,0.404829379715908,0.452033088530322,-0.442399648995532,-0.0538400025304322,0.257743490340375,-0.337298507518714,0.146858070861806,0.253418069223835,0.200325208348066,-0.115080958872739,0.35,-0.14286
0.193127966291133,0.520599395803395,0.358982628919461,-0.307649574860535,0.00231820122383775,0.206002969339634,-0.461996063636982,0.126479755072138,0.194955947419414,0.269430796501704,-0.310758572974775,-0.15,-0.57143
0.173448227958762,0.535872250931308,0.394267877985833,-0.291531833343947,0.1831952146047,0.481772601873169,-0.477985854799133,0.197399999383776,0.285040051972766,0.24855300593033,-0.096250210195669,0.8,-0.52381
0.117638994219,0.271074581714333,0.32041599032298,-0.416745454232503,-0.12607068388742,0.0903102265938564,-0.438826453559804,0.22731755437993,0.21179619405865,0.0868466621343942,-0.322102977981984,0.95,-0.47619
0.207575024988262,0.471931742935018,0.230416893506138,-0.343674425038386,-0.000405618991569434,0.202399353631352,-0.434692461252698,0.201085607110278,0.222718974741436,0.178758881913473,-0.161993329564145,0.5,-0.66667
0.212473432075163,0.693585973842097,0.228339100212234,-0.342914001951693,-0.0120995878107276,0.523492738653037,-0.227324091241693,0.180646222076422,0.198992007851884,0.457120381642027,-0.366590791136654,0.35,-1
0.202556686972084,0.522069832967265,0.22918937275201,0.162406580642637,0.0981059154722692,-0.215599696408395,-0.907450740599117,0.26888356945555,0.282195966610806,-0.125435512828426,-0.606936733750912,0.8,-0.57143
0.268210718166213,0.0593414987222845,0.249052175607758,-0.0136082553825073,-0.216536365442161,0.507455738232812,0.0147213420855468,0.106854998238338,0.120379193997105,0.903226630121394,-0.0899111588824366,0.2,0.19048
0.191262927816213,0.189518818598412,0.273231380222608,0.126248524941268,0.221586178343408,0.307156394159809,-0.160559526005062,0.142082723663886,0.138587777688155,0.641946675910919,0.0117208650482272,0.1,0
0.223011326887154,-0.0424665428484121,0.26676462919964,0.173856971051192,-0.210251627379595,0.0988480557351159,-0.127546176321544,0.0955355384399568,0.13277645147323,0.272787642877249,-0.100392299063612,0.2,0
0.206582517526206,0.0734903120900947,0.331357317194388,0.193798200576149,-0.145729666596357,0.574867402183265,-0.0633829984596994,0.155952491225521,0.2036503754427,0.49560011028694,-0.0682220652767667,0.4,-0.2381
0.235739342535849,0.0530848152632245,0.26430094941678,-0.168880403978513,0.00517757722434764,0.306076638138873,-0.154917319567026,0.168506784088999,0.201158930754781,0.354864757486698,-0.109487827334079,0.25,0.095238
0.19706982261987,-0.130228719470259,0.369959578485362,-0.21990484941873,-0.370586262281267,0.538534513108949,-0.168123438110079,0.124304196861454,0.187579546553115,0.506087559422632,-0.0504518513779345,0.15,-0.14286
0.204243140640637,-0.0603796624494958,0.28617058382751,-0.542164228649865,-0.409790591714612,0.0842707281630294,-0.215156606317929,0.141608197001228,0.221731804034664,0.0850874473409192,-0.174134408350548,0.05,0
0.2998217295589,-0.200125903499241,0.314339607324763,-0.239252007145034,-0.324549545410236,-0.175488563935788,-0.512486588231566,0.095941228845122,0.231647356628835,-0.144872967119177,-0.438281718419689,-0.1,-0.28571
0.261644341890428,0.0693651988322628,0.303410340392627,-0.348138481328073,-0.276433763843421,0.391650972799241,-0.205240902528606,0.10534462179689,0.199958677425729,0.394394614140364,-0.0913378048062269,0.15,-0.28571
0.185074700297543,0.912624824159442,0.456104444088262,0.0564254800062717,0.15570768370839,0.421660877613622,-0.760931973468596,0.150117951237498,0.26919107276488,0.237957305590132,-0.0793928153348185,0.55,-1
0.104834336894985,0.274226578148537,0.378986809510741,0.104422424926919,0.0728387221374321,0.196242219095203,-0.8003341297664,0.192879409118324,0.155550750259546,0.375632277047406,-0.218007063293411,0.45,-1
0.277573583393079,0.566608673692185,0.2253000687545,-0.173686299493353,-0.0237368396839599,0.298744098100813,-0.521802230608049,0.145890366708238,0.212915053362326,0.274942320767887,-0.31598730748451,0.35,-1
0.124183092173908,0.555704215187845,0.392090325014705,-0.436959254884411,0.0412200600126348,0.374462386022134,-0.35706216311199,0.232787581934519,0.220713884718005,0.351344007333117,-0.289908276900174,0.4,-1
0.242616949385093,-0.122889362885707,0.214978570285586,-0.0918284352147552,-0.150940721018844,0.270957682088877,-0.229346373408,0.137523507918664,0.193349540235375,0.290337384965671,-0.0518903660161959,-0.4,-0.38095
0.12710693308369,0.358673208950405,0.334614268780231,-0.548905798529481,0.0543276335023635,0.33368765442136,-0.314693495325256,0.213314052759836,0.241634975103836,0.220598566916689,-0.434370275205353,0.45,-0.90476
0.16181413917728,-0.0356641855925294,0.237439235421387,-0.469394471042917,-0.473365745752682,-0.00692820178992196,-0.217308533424555,0.224543127360122,0.195802828117956,-0.00903494319032143,-0.218640642501482,-0.05,0.047619
0.275542657648013,-0.0468729673528361,0.304219869944999,-0.288950225602986,-0.310148821479674,0.535658407137485,-0.199779515240819,0.097490241360457,0.179806472791728,0.536625396652967,0.00198106559807323,0.1,-0.14286
0.174500342592743,-0.261770336911487,0.223524359534853,0.281043108456894,-0.390816287483368,-0.261603536070084,-0.511747351794852,0.173869096538668,0.18197526886257,-0.291866804589574,-0.199277903872881,0.05,-0.38095
0.184874173263309,0.198814798949519,0.293270488302268,0.254065075993102,0.00118598422015015,0.69118094857978,-0.510968589705751,0.179543979523346,0.212778221707403,0.429412851788676,0.0833418160841746,0.3,-0.47619
0.150145947072217,-0.182025149268688,0.360337489655981,-0.114480499208534,-0.316429921996979,-0.130231932549675,-0.675342660713185,0.243408385253356,0.284807183948165,-0.075699597876452,-0.338699295246908,0.55,-0.71429
0.132838119808863,0.355632156068267,0.336383365874253,0.0517518749285021,-1.30150714938715e-05,0.59044512648203,-0.566092034705264,0.168207911776527,0.171505151393755,0.530312995237896,0.046529276553514,0.35,-0.33333
0.157101406652048,0.256943127127027,0.275437485435427,0.128950078679697,0.11595473002471,0.14925755913452,-0.691301320418388,0.184899901800084,0.185873031987726,0.18271218788201,-0.236771361496944,0.15,-0.33333
0.155340384222723,1.12406454986711,0.267417330772979,0.202806783140253,0.198370715185333,0.0601181792860745,-0.783782573559548,0.0995411088710796,0.111238289482891,0.192093493213031,-0.177650632775246,0.35,-0.71429
0.232375395144907,0.0809181983521073,0.288240280136277,-0.237006993763834,-0.00116859773866485,0.121198736300829,-0.772417394476602,0.143211467289968,0.204583402628982,0.149642454086748,-0.312587641361842,0.1,-0.71429
0.220975539606153,-0.278079027158517,0.236119653808134,0.0167334805509241,-0.163244268968915,-0.0362506155928436,-0.738827180318709,0.147518859917419,0.182319258259599,-0.0518339360288791,-0.351790252416145,-0.25,-0.66667
0.149378358299937,0.26548637087002,0.408565079859831,0.0716888915400134,0.0453087821428509,0.147934817232673,-0.79533961385457,0.140270611509782,0.19919423184663,0.158305984274998,-0.243139295157378,0.35,-1
0.206258687618627,0.253574792652402,0.254874051311398,-0.122075556713377,0.0469457486854259,0.162031845069776,-0.728385077677431,0.121589302089583,0.143674611134721,0.33729441132234,-0.0915639276951559,0.15,-1
0.250815534059636,0.772690021123344,0.245530882099336,0.157503898569597,0.142217038255372,0.117106383492588,-0.851924379709713,0.0818606558880931,0.118316117165044,0.364040113031468,-0.0987386435369927,0.35,-1
0.130637691416449,-0.408490943120769,0.321861522073051,0.0318151517271311,-0.229180327919023,-0.0639394881524311,-0.550333571760434,0.189545090524307,0.182886521424603,-0.0864125595176437,-0.103449868470802,-0.3,-0.28571
0.198971793496311,0.428386951852139,0.289665137710466,0.000821872899985629,0.117764918026171,0.21362756170339,-0.769709455931681,0.0923394699436697,0.144220647112169,0.377683010977176,-0.0784672876775043,0.35,-0.71429
0.16435606381925,0.368660506942581,0.30306829864809,0.0383178190184511,0.0832721659956039,0.286832381612566,-0.695530297183153,0.126475723897898,0.139285900441402,0.542743840584793,0.0228274105650425,-0.4,-0.95238
0.130612977654758,0.187536339980199,0.412394616250888,0.201686216216816,-0.0357271257359573,0.425908195389931,-0.666641136309094,0.147164150161849,0.209055407330155,0.358933517090086,-0.0857472534733221,-0.25,-1
0.168978974841037,0.572888382840156,0.315366905005394,0.111981626368598,0.0768660856061292,-0.00683554618151688,-0.912326109767328,0.120530775783652,0.144520252031991,-0.0148747255174615,-0.434360782924716,0.05,-0.90476
0.213224346447658,0.166959351468626,0.329219990309856,0.140574736585309,-0.0740060928690067,0.0578433982818448,-0.770054555407043,0.100966237573983,0.172130354491451,0.0844663933965516,-0.404627710285095,0.35,-1
0.202879703825217,0.195856720621764,0.346508447041922,0.0979243401853983,-0.0296084450439249,-0.229134763007918,-0.904282802212986,0.116337783666879,0.198136244148368,-0.230357025984194,-0.673091299788159,0.35,-1
0.337427393139816,0.770502241596762,0.160224162452268,0.129492745181019,0.156796834673753,0.0736413569844371,-0.873396470578918,0.0997914845045263,0.165859725699496,0.0949368740538128,-0.515519079955502,0.5,-1
0.205434937369021,-0.216864192524559,0.282015888294661,-0.176252132974019,-0.204226164237713,0.102275328925796,-0.627331827402515,0.15213990376967,0.198595551906755,0.121944443134048,-0.0257552985219693,-0.25,-0.38095
0.198471018551812,0.162525984181946,0.277191419773646,-0.0638174845352488,0.0804062746178175,0.470347568441438,-0.498631753219075,0.134244031999864,0.13580822792958,0.750165087135842,0.331836698983284,0.3,-0.2381
0.138166011286623,-0.180240727031951,0.357604667824149,0.205700728166124,-0.107816296948017,0.248575903412935,-0.545734175030686,0.126472532416893,0.171572098973826,0.290192876244142,0.119358113822784,-0.4,-0.42857
0.215888341084031,0.128257722649143,0.181956530597647,0.0353363471046515,-0.00886126524387965,-0.00353943481963846,-0.652090082117879,0.152587655539284,0.13552671384782,-0.00875886753269328,-0.143279302515014,0.4,-0.47619
0.140143802812402,-0.0366461899353131,0.230134776576304,-0.167595045740794,-0.0974721371576093,0.14891996240438,-0.690638954072206,0.179597155040163,0.146810012545896,0.265451331920251,-0.0187456255748898,0.35,-0.7619
0.126202069429443,0.153808559604228,0.269556077797222,0.446729046229115,0.0585193684613201,0.0335970678747943,-0.605076857313775,0.229323045838578,0.20157631828414,0.0359062704648773,-0.0332892887060255,0.35,-1
0.201660307840347,0.308129903971606,0.221069419190631,-0.201534652367939,0.226897134396325,0.5185208208528,-0.619153618986979,0.170230543824448,0.150183135850188,0.677740076717225,0.304034102011595,0.35,-0.47619
0.255434251617719,-0.157998544085668,0.268683631415583,-0.00759506423734494,-0.253821577194313,-0.686514518535597,0.192756119134205,0.234436374136675,0.400388342801627,-0.147975371832338,0.0427371345958881,-0.4,0.42857
0.145013920086524,-0.303391018729982,0.297233326281095,0.11603174320362,0.0842813996926875,0.135615267868324,0.365120539342651,0.389892594126461,0.287377342550906,0.0953459840029743,0.298263407623709,0.05,0.38095
0.178836792563976,-0.186829152782692,0.16199770219302,-0.809460805073693,0.366878312153037,-0.0659159350043684,-0.0388749609808018,0.256895469187678,0.181094922468689,-0.124588106779524,-0.180071525144122,-0.35,-0.33333
0.201198453919812,-0.604860827910109,0.14836369817085,0.222660007583352,0.432167448554629,0.537586564854155,0.521732942556453,0.217137632699348,0.141805508335318,0.80109276751373,-0.668269679014427,-0.7,0.47619
0.207280002661711,-0.225729266016763,0.126837157284471,-0.228636159359093,0.20939480905318,0.0190287322130113,0.283275862002151,0.374304428075814,0.209557568710463,0.0270682025922425,-0.313122760894184,-0.3,0.2381
0.232492156401577,-0.34250751486703,0.19362880552418,-0.173143036964305,0.254077039509015,0.139584642293646,0.286592302786264,0.275909821495069,0.308154254952766,0.0907083759754083,-0.111116354355718,-0.1,0.57143
0.223659750333838,-0.119673310444295,0.172473262366127,-0.157313686427605,0.207694677497851,0.110534346021728,0.334127025489754,0.200240533515045,0.200188376211767,0.142873807285584,-0.0360473398322662,-0.25,0.42857
0.234184894574125,-0.0275894425376627,0.160735743166972,0.0254307167908305,-0.0421346698958562,-0.150333107040227,0.474160756973979,0.162633934884104,0.166536328254585,-0.26041310988581,0.229144307414786,-0.05,0.28571
0.218543990311576,-1.09939628007245,0.48420832575608,-0.403475641592803,-0.0787117011451648,0.581774475082557,-0.354761411063659,0.237297001802378,0.41962985047093,0.184345675464371,1.01154507197601,-0.8,0.71429
0.151447831471278,-0.0829482183446491,0.225669346172812,-0.0316487222680005,0.132133037449449,-0.424942620302106,0.317908570325451,0.363910589611442,0.31546667947018,-0.172075096083366,0.204772071690408,-0.1,0.28571
0.194921375902112,-0.263841221338163,0.227199264739508,-0.300430241209216,-0.0352852891922938,0.0251373838477404,0.112750819549694,0.183623317642531,0.165492055651335,0.0482486452314472,0.00702908502269518,-0.4,0.42857
0.207025089764302,-0.185865313102215,0.330664911510067,-0.463727250452202,-0.0130742152930191,-0.809516959341817,0.0129797000286591,0.373014039717061,0.423502343474636,-0.218532052843151,0.0728378751756082,-0.1,0
0.0884966410901966,-0.113309773879153,0.25154278238864,-0.864748037338839,-0.0612653992511107,0.239698848484092,-0.176981284846905,0.489389569438991,0.263778687914684,0.182992833517612,0.0381953751363441,-0.1,-0.14286
0.152057277016396,-0.219862590393566,0.175091660980788,-0.254800333513434,0.0815405899577011,0.222741039157952,0.0616842986953961,0.366120815739659,0.280724797030832,0.130674531307208,-0.0918909700382725,-0.35,0
0.247503996583487,-0.47410980503998,0.131475984489068,-0.324212856422165,-0.457086037240004,0.0732553923396487,-0.0635585861477303,0.234122426342671,0.153110759794882,0.162507523811718,-0.248569032914577,-0.25,0.047619
0.195908991309586,-0.726042785327404,0.148993511696683,-0.380126295890943,0.122193932651266,-0.0713782795155683,0.313541413715764,0.210804879698903,0.161281608108594,-0.118300278089214,-0.504866842560527,-0.25,0.14286
0.196590271983402,-0.905614104263183,0.135370508108933,-0.166327652566716,0.374296009107315,-0.0810664809744761,0.651711988567868,0.343208738539817,0.166954542980143,-0.159485338216779,0.561306375155824,-0.6,0.57143
